Model,Model_Type,Model_Size,Image_Name,Processing_Time_Seconds,Total_Detections_In_Image,Detected_Object,Confidence
yolov8s-seg.pt,Segmentation,Small,04a0744015.jpg,0.433,11,bowl,0.117
yolov8s-seg.pt,Segmentation,Small,04a0744015.jpg,0.433,11,knife,0.112
yolov8s-seg.pt,Segmentation,Small,04a0744015.jpg,0.433,11,knife,0.109
yolov8s-seg.pt,Segmentation,Small,04a0744015.jpg,0.433,11,cake,0.107
yolov8s-seg.pt,Segmentation,Small,04a074fd29.jpg,0.529,1,pizza,0.523
yolov8s-seg.pt,Segmentation,Small,04a07543fd.jpg,0.576,1,cake,0.722
yolov8s-seg.pt,Segmentation,Small,04a0774980.jpg,0.54,11,cake,0.714
yolov8s-seg.pt,Segmentation,Small,04a0774980.jpg,0.54,11,potted plant,0.611
yolov8s-seg.pt,Segmentation,Small,04a0774980.jpg,0.54,11,cake,0.51
yolov8s-seg.pt,Segmentation,Small,04a0774980.jpg,0.54,11,dining table,0.494
yolov8s-seg.pt,Segmentation,Small,04a0774980.jpg,0.54,11,cake,0.275
yolov8s-seg.pt,Segmentation,Small,04a0774980.jpg,0.54,11,cake,0.254
yolov8s-seg.pt,Segmentation,Small,04a0774980.jpg,0.54,11,cake,0.219
yolov8s-seg.pt,Segmentation,Small,04a0774980.jpg,0.54,11,cake,0.207
yolov8s-seg.pt,Segmentation,Small,04a0774980.jpg,0.54,11,cake,0.179
yolov8s-seg.pt,Segmentation,Small,04a0774980.jpg,0.54,11,cup,0.113
yolov8s-seg.pt,Segmentation,Small,04a0774980.jpg,0.54,11,cake,0.108
yolov8s-seg.pt,Segmentation,Small,04a07842d6.jpg,0.524,3,banana,0.309
yolov8s-seg.pt,Segmentation,Small,04a07842d6.jpg,0.524,3,dining table,0.273
yolov8s-seg.pt,Segmentation,Small,04a07842d6.jpg,0.524,3,broccoli,0.141
yolov8s-seg.pt,Segmentation,Small,04a07a40dd.jpg,0.981,6,dining table,0.177
yolov8s-seg.pt,Segmentation,Small,04a07a40dd.jpg,0.981,6,carrot,0.173
yolov8s-seg.pt,Segmentation,Small,04a07a40dd.jpg,0.981,6,banana,0.158
yolov8s-seg.pt,Segmentation,Small,04a07a40dd.jpg,0.981,6,bowl,0.148
yolov8s-seg.pt,Segmentation,Small,04a07a40dd.jpg,0.981,6,carrot,0.123
yolov8s-seg.pt,Segmentation,Small,04a07a40dd.jpg,0.981,6,banana,0.114
yolov8s-seg.pt,Segmentation,Small,04a07d4cc0.jpg,0.808,9,donut,0.645
yolov8s-seg.pt,Segmentation,Small,04a07d4cc0.jpg,0.808,9,donut,0.603
yolov8s-seg.pt,Segmentation,Small,04a07d4cc0.jpg,0.808,9,donut,0.567
yolov8s-seg.pt,Segmentation,Small,04a07d4cc0.jpg,0.808,9,donut,0.543
yolov8s-seg.pt,Segmentation,Small,04a07d4cc0.jpg,0.808,9,sandwich,0.268
yolov8s-seg.pt,Segmentation,Small,04a07d4cc0.jpg,0.808,9,dining table,0.212
yolov8s-seg.pt,Segmentation,Small,04a07d4cc0.jpg,0.808,9,sandwich,0.146
yolov8s-seg.pt,Segmentation,Small,04a07d4cc0.jpg,0.808,9,sandwich,0.116
yolov8s-seg.pt,Segmentation,Small,04a07d4cc0.jpg,0.808,9,donut,0.113
yolov8s-seg.pt,Segmentation,Small,04a07e1517.jpg,0.806,9,cup,0.548
yolov8s-seg.pt,Segmentation,Small,04a07e1517.jpg,0.806,9,dining table,0.349
yolov8s-seg.pt,Segmentation,Small,04a07e1517.jpg,0.806,9,fork,0.344
yolov8s-seg.pt,Segmentation,Small,04a07e1517.jpg,0.806,9,banana,0.273
yolov8s-seg.pt,Segmentation,Small,04a07e1517.jpg,0.806,9,sandwich,0.19
yolov8s-seg.pt,Segmentation,Small,04a07e1517.jpg,0.806,9,cake,0.185
yolov8s-seg.pt,Segmentation,Small,04a07e1517.jpg,0.806,9,donut,0.162
yolov8s-seg.pt,Segmentation,Small,04a07e1517.jpg,0.806,9,cup,0.132
yolov8s-seg.pt,Segmentation,Small,04a07e1517.jpg,0.806,9,cup,0.103
yolov8s-seg.pt,Segmentation,Small,04a07f5670.jpg,0.692,2,cake,0.723
yolov8s-seg.pt,Segmentation,Small,04a07f5670.jpg,0.692,2,dining table,0.124
yolov8s-seg.pt,Segmentation,Small,04a080a5bf.jpg,0.965,7,cake,0.695
yolov8s-seg.pt,Segmentation,Small,04a080a5bf.jpg,0.965,7,cake,0.651
yolov8s-seg.pt,Segmentation,Small,04a080a5bf.jpg,0.965,7,cake,0.422
yolov8s-seg.pt,Segmentation,Small,04a080a5bf.jpg,0.965,7,donut,0.397
yolov8s-seg.pt,Segmentation,Small,04a080a5bf.jpg,0.965,7,donut,0.338
yolov8s-seg.pt,Segmentation,Small,04a080a5bf.jpg,0.965,7,cake,0.126
yolov8s-seg.pt,Segmentation,Small,04a080a5bf.jpg,0.965,7,cake,0.106
yolov8s-seg.pt,Segmentation,Small,04a08342a4.jpg,0.636,2,cake,0.635
yolov8s-seg.pt,Segmentation,Small,04a08342a4.jpg,0.636,2,bowl,0.12
yolov8s-seg.pt,Segmentation,Small,04a084ed5d.jpg,1.026,13,cup,0.936
yolov8s-seg.pt,Segmentation,Small,04a084ed5d.jpg,1.026,13,cup,0.818
yolov8s-seg.pt,Segmentation,Small,04a084ed5d.jpg,1.026,13,sandwich,0.622
yolov8s-seg.pt,Segmentation,Small,04a084ed5d.jpg,1.026,13,sandwich,0.609
yolov8s-seg.pt,Segmentation,Small,04a084ed5d.jpg,1.026,13,sandwich,0.602
yolov8s-seg.pt,Segmentation,Small,04a084ed5d.jpg,1.026,13,sandwich,0.481
yolov8s-seg.pt,Segmentation,Small,04a084ed5d.jpg,1.026,13,dining table,0.354
yolov8s-seg.pt,Segmentation,Small,04a084ed5d.jpg,1.026,13,sandwich,0.316
yolov8s-seg.pt,Segmentation,Small,04a084ed5d.jpg,1.026,13,sandwich,0.263
yolov8s-seg.pt,Segmentation,Small,04a084ed5d.jpg,1.026,13,sandwich,0.231
yolov8s-seg.pt,Segmentation,Small,04a084ed5d.jpg,1.026,13,sandwich,0.19
yolov8s-seg.pt,Segmentation,Small,04a084ed5d.jpg,1.026,13,sandwich,0.166
yolov8s-seg.pt,Segmentation,Small,04a084ed5d.jpg,1.026,13,cup,0.146
yolov8s-seg.pt,Segmentation,Small,04a0854972.jpg,0.659,6,person,0.435
yolov8s-seg.pt,Segmentation,Small,04a0854972.jpg,0.659,6,pizza,0.419
yolov8s-seg.pt,Segmentation,Small,04a0854972.jpg,0.659,6,bottle,0.367
yolov8s-seg.pt,Segmentation,Small,04a0854972.jpg,0.659,6,person,0.278
yolov8s-seg.pt,Segmentation,Small,04a0854972.jpg,0.659,6,person,0.152
yolov8s-seg.pt,Segmentation,Small,04a0854972.jpg,0.659,6,pizza,0.142
yolov8s-seg.pt,Segmentation,Small,04a0868cda.jpg,0.636,18,bowl,0.566
yolov8s-seg.pt,Segmentation,Small,04a0868cda.jpg,0.636,18,carrot,0.533
yolov8s-seg.pt,Segmentation,Small,04a0868cda.jpg,0.636,18,carrot,0.432
yolov8s-seg.pt,Segmentation,Small,04a0868cda.jpg,0.636,18,carrot,0.415
yolov8s-seg.pt,Segmentation,Small,04a0868cda.jpg,0.636,18,carrot,0.304
yolov8s-seg.pt,Segmentation,Small,04a0868cda.jpg,0.636,18,bowl,0.295
yolov8s-seg.pt,Segmentation,Small,04a0868cda.jpg,0.636,18,carrot,0.273
yolov8s-seg.pt,Segmentation,Small,04a0868cda.jpg,0.636,18,carrot,0.192
yolov8s-seg.pt,Segmentation,Small,04a0868cda.jpg,0.636,18,carrot,0.184
yolov8s-seg.pt,Segmentation,Small,04a0868cda.jpg,0.636,18,carrot,0.14
yolov8s-seg.pt,Segmentation,Small,04a0868cda.jpg,0.636,18,carrot,0.137
yolov8s-seg.pt,Segmentation,Small,04a0868cda.jpg,0.636,18,carrot,0.129
yolov8s-seg.pt,Segmentation,Small,04a0868cda.jpg,0.636,18,carrot,0.117
yolov8s-seg.pt,Segmentation,Small,04a0868cda.jpg,0.636,18,carrot,0.116
yolov8s-seg.pt,Segmentation,Small,04a0868cda.jpg,0.636,18,carrot,0.116
yolov8s-seg.pt,Segmentation,Small,04a0868cda.jpg,0.636,18,carrot,0.114
yolov8s-seg.pt,Segmentation,Small,04a0868cda.jpg,0.636,18,carrot,0.111
yolov8s-seg.pt,Segmentation,Small,04a0868cda.jpg,0.636,18,cake,0.11
yolov8s-seg.pt,Segmentation,Small,04a086f0cf.jpg,0.483,5,sandwich,0.681
yolov8s-seg.pt,Segmentation,Small,04a086f0cf.jpg,0.483,5,dining table,0.547
yolov8s-seg.pt,Segmentation,Small,04a086f0cf.jpg,0.483,5,bowl,0.29
yolov8s-seg.pt,Segmentation,Small,04a086f0cf.jpg,0.483,5,bowl,0.155
yolov8s-seg.pt,Segmentation,Small,04a086f0cf.jpg,0.483,5,bowl,0.116
yolov8s-seg.pt,Segmentation,Small,04a08be097.jpg,0.673,11,orange,0.909
yolov8s-seg.pt,Segmentation,Small,04a08be097.jpg,0.673,11,sandwich,0.488
yolov8s-seg.pt,Segmentation,Small,04a08be097.jpg,0.673,11,cake,0.341
yolov8s-seg.pt,Segmentation,Small,04a08be097.jpg,0.673,11,apple,0.221
yolov8s-seg.pt,Segmentation,Small,04a08be097.jpg,0.673,11,apple,0.218
yolov8s-seg.pt,Segmentation,Small,04a08be097.jpg,0.673,11,banana,0.209
yolov8s-seg.pt,Segmentation,Small,04a08be097.jpg,0.673,11,dining table,0.17
yolov8s-seg.pt,Segmentation,Small,04a08be097.jpg,0.673,11,banana,0.131
yolov8s-seg.pt,Segmentation,Small,04a08be097.jpg,0.673,11,apple,0.126
yolov8s-seg.pt,Segmentation,Small,04a08be097.jpg,0.673,11,dining table,0.111
yolov8s-seg.pt,Segmentation,Small,04a08be097.jpg,0.673,11,orange,0.109
yolov8s-seg.pt,Segmentation,Small,04a08f1839.jpg,0.511,5,toothbrush,0.88
yolov8s-seg.pt,Segmentation,Small,04a08f1839.jpg,0.511,5,vase,0.547
yolov8s-seg.pt,Segmentation,Small,04a08f1839.jpg,0.511,5,toothbrush,0.445
yolov8s-seg.pt,Segmentation,Small,04a08f1839.jpg,0.511,5,toothbrush,0.162
yolov8s-seg.pt,Segmentation,Small,04a08f1839.jpg,0.511,5,scissors,0.144
yolov8s-seg.pt,Segmentation,Small,04a09161d0.jpg,0.539,9,cake,0.41
yolov8s-seg.pt,Segmentation,Small,04a09161d0.jpg,0.539,9,cake,0.358
yolov8s-seg.pt,Segmentation,Small,04a09161d0.jpg,0.539,9,cake,0.289
yolov8s-seg.pt,Segmentation,Small,04a09161d0.jpg,0.539,9,cake,0.287
yolov8s-seg.pt,Segmentation,Small,04a09161d0.jpg,0.539,9,cake,0.267
yolov8s-seg.pt,Segmentation,Small,04a09161d0.jpg,0.539,9,cake,0.155
yolov8s-seg.pt,Segmentation,Small,04a09161d0.jpg,0.539,9,cake,0.133
yolov8s-seg.pt,Segmentation,Small,04a09161d0.jpg,0.539,9,donut,0.12
yolov8s-seg.pt,Segmentation,Small,04a09161d0.jpg,0.539,9,cake,0.114
yolov8s-seg.pt,Segmentation,Small,04a09176a8.jpg,0.478,3,bird,0.732
yolov8s-seg.pt,Segmentation,Small,04a09176a8.jpg,0.478,3,hot dog,0.528
yolov8s-seg.pt,Segmentation,Small,04a09176a8.jpg,0.478,3,dining table,0.242
yolov8s-seg.pt,Segmentation,Small,04a091ea20.jpg,0.508,11,dining table,0.889
yolov8s-seg.pt,Segmentation,Small,04a091ea20.jpg,0.508,11,chair,0.885
yolov8s-seg.pt,Segmentation,Small,04a091ea20.jpg,0.508,11,cup,0.815
yolov8s-seg.pt,Segmentation,Small,04a091ea20.jpg,0.508,11,chair,0.808
yolov8s-seg.pt,Segmentation,Small,04a091ea20.jpg,0.508,11,cup,0.801
yolov8s-seg.pt,Segmentation,Small,04a091ea20.jpg,0.508,11,chair,0.796
yolov8s-seg.pt,Segmentation,Small,04a091ea20.jpg,0.508,11,vase,0.564
yolov8s-seg.pt,Segmentation,Small,04a091ea20.jpg,0.508,11,chair,0.561
yolov8s-seg.pt,Segmentation,Small,04a091ea20.jpg,0.508,11,chair,0.537
yolov8s-seg.pt,Segmentation,Small,04a091ea20.jpg,0.508,11,cup,0.394
yolov8s-seg.pt,Segmentation,Small,04a091ea20.jpg,0.508,11,chair,0.349
yolov8s-seg.pt,Segmentation,Small,04a091f1c5.jpg,0.47,2,sandwich,0.427
yolov8s-seg.pt,Segmentation,Small,04a091f1c5.jpg,0.47,2,cake,0.101
yolov8s-seg.pt,Segmentation,Small,04a0935679.jpg,0.437,5,cake,0.724
yolov8s-seg.pt,Segmentation,Small,04a0935679.jpg,0.437,5,donut,0.601
yolov8s-seg.pt,Segmentation,Small,04a0935679.jpg,0.437,5,donut,0.594
yolov8s-seg.pt,Segmentation,Small,04a0935679.jpg,0.437,5,donut,0.407
yolov8s-seg.pt,Segmentation,Small,04a0935679.jpg,0.437,5,donut,0.182
yolov8s-seg.pt,Segmentation,Small,04a09445dd.jpg,0.464,3,orange,0.73
yolov8s-seg.pt,Segmentation,Small,04a09445dd.jpg,0.464,3,sandwich,0.712
yolov8s-seg.pt,Segmentation,Small,04a09445dd.jpg,0.464,3,dining table,0.16
yolov8s-seg.pt,Segmentation,Small,04a094ec93.jpg,0.549,4,bowl,0.672
yolov8s-seg.pt,Segmentation,Small,04a094ec93.jpg,0.549,4,broccoli,0.198
yolov8s-seg.pt,Segmentation,Small,04a094ec93.jpg,0.549,4,broccoli,0.15
yolov8s-seg.pt,Segmentation,Small,04a094ec93.jpg,0.549,4,broccoli,0.103
yolov8s-seg.pt,Segmentation,Small,04a094ecb1.jpg,0.463,1,refrigerator,0.511
yolov8s-seg.pt,Segmentation,Small,04a094f4fe.jpg,0.617,5,cake,0.669
yolov8s-seg.pt,Segmentation,Small,04a094f4fe.jpg,0.617,5,person,0.546
yolov8s-seg.pt,Segmentation,Small,04a094f4fe.jpg,0.617,5,cake,0.445
yolov8s-seg.pt,Segmentation,Small,04a094f4fe.jpg,0.617,5,donut,0.287
yolov8s-seg.pt,Segmentation,Small,04a094f4fe.jpg,0.617,5,donut,0.126
yolov8s-seg.pt,Segmentation,Small,04a096cfbd.jpg,0.628,14,cake,0.708
yolov8s-seg.pt,Segmentation,Small,04a096cfbd.jpg,0.628,14,broccoli,0.503
yolov8s-seg.pt,Segmentation,Small,04a096cfbd.jpg,0.628,14,cake,0.495
yolov8s-seg.pt,Segmentation,Small,04a096cfbd.jpg,0.628,14,cake,0.424
yolov8s-seg.pt,Segmentation,Small,04a096cfbd.jpg,0.628,14,broccoli,0.262
yolov8s-seg.pt,Segmentation,Small,04a096cfbd.jpg,0.628,14,cake,0.255
yolov8s-seg.pt,Segmentation,Small,04a096cfbd.jpg,0.628,14,broccoli,0.235
yolov8s-seg.pt,Segmentation,Small,04a096cfbd.jpg,0.628,14,broccoli,0.223
yolov8s-seg.pt,Segmentation,Small,04a096cfbd.jpg,0.628,14,cake,0.214
yolov8s-seg.pt,Segmentation,Small,04a096cfbd.jpg,0.628,14,pizza,0.158
yolov8s-seg.pt,Segmentation,Small,04a096cfbd.jpg,0.628,14,dining table,0.157
yolov8s-seg.pt,Segmentation,Small,04a096cfbd.jpg,0.628,14,sandwich,0.154
yolov8s-seg.pt,Segmentation,Small,04a096cfbd.jpg,0.628,14,donut,0.121
yolov8s-seg.pt,Segmentation,Small,04a096cfbd.jpg,0.628,14,broccoli,0.104
yolov8s-seg.pt,Segmentation,Small,04a09c5736.jpg,0.622,5,bowl,0.932
yolov8s-seg.pt,Segmentation,Small,04a09c5736.jpg,0.622,5,cup,0.916
yolov8s-seg.pt,Segmentation,Small,04a09c5736.jpg,0.622,5,bowl,0.638
yolov8s-seg.pt,Segmentation,Small,04a09c5736.jpg,0.622,5,spoon,0.613
yolov8s-seg.pt,Segmentation,Small,04a09c5736.jpg,0.622,5,dining table,0.357
yolov8s-seg.pt,Segmentation,Small,04a09e34d3.jpg,0.536,2,cup,0.503
yolov8s-seg.pt,Segmentation,Small,04a09e34d3.jpg,0.536,2,vase,0.328
yolov8s-seg.pt,Segmentation,Small,04a09eb15c.jpg,0.56,4,spoon,0.953
yolov8s-seg.pt,Segmentation,Small,04a09eb15c.jpg,0.56,4,bowl,0.653
yolov8s-seg.pt,Segmentation,Small,04a09eb15c.jpg,0.56,4,carrot,0.213
yolov8s-seg.pt,Segmentation,Small,04a09eb15c.jpg,0.56,4,fork,0.148
yolov8s-seg.pt,Segmentation,Small,04a09ff1fd.jpg,0.551,5,bowl,0.892
yolov8s-seg.pt,Segmentation,Small,04a09ff1fd.jpg,0.551,5,fork,0.555
yolov8s-seg.pt,Segmentation,Small,04a09ff1fd.jpg,0.551,5,dining table,0.357
yolov8s-seg.pt,Segmentation,Small,04a09ff1fd.jpg,0.551,5,cake,0.315
yolov8s-seg.pt,Segmentation,Small,04a09ff1fd.jpg,0.551,5,fork,0.249
yolov8s-seg.pt,Segmentation,Small,04a0a1292c.jpg,0.787,12,cake,0.784
yolov8s-seg.pt,Segmentation,Small,04a0a1292c.jpg,0.787,12,cake,0.641
yolov8s-seg.pt,Segmentation,Small,04a0a1292c.jpg,0.787,12,cake,0.273
yolov8s-seg.pt,Segmentation,Small,04a0a1292c.jpg,0.787,12,cake,0.241
yolov8s-seg.pt,Segmentation,Small,04a0a1292c.jpg,0.787,12,cake,0.22
yolov8s-seg.pt,Segmentation,Small,04a0a1292c.jpg,0.787,12,bowl,0.189
yolov8s-seg.pt,Segmentation,Small,04a0a1292c.jpg,0.787,12,bowl,0.165
yolov8s-seg.pt,Segmentation,Small,04a0a1292c.jpg,0.787,12,dining table,0.158
yolov8s-seg.pt,Segmentation,Small,04a0a1292c.jpg,0.787,12,cake,0.146
yolov8s-seg.pt,Segmentation,Small,04a0a1292c.jpg,0.787,12,dining table,0.118
yolov8s-seg.pt,Segmentation,Small,04a0a1292c.jpg,0.787,12,cake,0.115
yolov8s-seg.pt,Segmentation,Small,04a0a1292c.jpg,0.787,12,banana,0.114
yolov8s-seg.pt,Segmentation,Small,04a0a16018.jpg,0.467,10,donut,0.715
yolov8s-seg.pt,Segmentation,Small,04a0a16018.jpg,0.467,10,donut,0.696
yolov8s-seg.pt,Segmentation,Small,04a0a16018.jpg,0.467,10,sandwich,0.628
yolov8s-seg.pt,Segmentation,Small,04a0a16018.jpg,0.467,10,sandwich,0.617
yolov8s-seg.pt,Segmentation,Small,04a0a16018.jpg,0.467,10,sandwich,0.592
yolov8s-seg.pt,Segmentation,Small,04a0a16018.jpg,0.467,10,donut,0.334
yolov8s-seg.pt,Segmentation,Small,04a0a16018.jpg,0.467,10,sandwich,0.332
yolov8s-seg.pt,Segmentation,Small,04a0a16018.jpg,0.467,10,donut,0.224
yolov8s-seg.pt,Segmentation,Small,04a0a16018.jpg,0.467,10,sandwich,0.144
yolov8s-seg.pt,Segmentation,Small,04a0a16018.jpg,0.467,10,cake,0.113
yolov8s-seg.pt,Segmentation,Small,04a0a20def.jpg,0.394,2,bowl,0.289
yolov8s-seg.pt,Segmentation,Small,04a0a20def.jpg,0.394,2,dining table,0.22
yolov8s-seg.pt,Segmentation,Small,04a0a5f475.jpg,0.419,5,bottle,0.94
yolov8s-seg.pt,Segmentation,Small,04a0a5f475.jpg,0.419,5,cup,0.899
yolov8s-seg.pt,Segmentation,Small,04a0a5f475.jpg,0.419,5,toothbrush,0.269
yolov8s-seg.pt,Segmentation,Small,04a0a5f475.jpg,0.419,5,wine glass,0.167
yolov8s-seg.pt,Segmentation,Small,04a0a5f475.jpg,0.419,5,dining table,0.121
yolov8s-seg.pt,Segmentation,Small,04a0a69a47.jpg,0.505,5,cake,0.697
yolov8s-seg.pt,Segmentation,Small,04a0a69a47.jpg,0.505,5,dining table,0.466
yolov8s-seg.pt,Segmentation,Small,04a0a69a47.jpg,0.505,5,sandwich,0.373
yolov8s-seg.pt,Segmentation,Small,04a0a69a47.jpg,0.505,5,sandwich,0.239
yolov8s-seg.pt,Segmentation,Small,04a0a69a47.jpg,0.505,5,pizza,0.23
yolov8s-seg.pt,Segmentation,Small,04a0a70cb6.jpg,0.505,10,cake,0.387
yolov8s-seg.pt,Segmentation,Small,04a0a70cb6.jpg,0.505,10,pizza,0.37
yolov8s-seg.pt,Segmentation,Small,04a0a70cb6.jpg,0.505,10,sandwich,0.347
yolov8s-seg.pt,Segmentation,Small,04a0a70cb6.jpg,0.505,10,spoon,0.226
yolov8s-seg.pt,Segmentation,Small,04a0a70cb6.jpg,0.505,10,fork,0.225
yolov8s-seg.pt,Segmentation,Small,04a0a70cb6.jpg,0.505,10,hot dog,0.222
yolov8s-seg.pt,Segmentation,Small,04a0a70cb6.jpg,0.505,10,dining table,0.2
yolov8s-seg.pt,Segmentation,Small,04a0a70cb6.jpg,0.505,10,knife,0.174
yolov8s-seg.pt,Segmentation,Small,04a0a70cb6.jpg,0.505,10,pizza,0.159
yolov8s-seg.pt,Segmentation,Small,04a0a70cb6.jpg,0.505,10,sandwich,0.154
yolov8s-seg.pt,Segmentation,Small,04a0a761cf.jpg,0.522,7,bowl,0.53
yolov8s-seg.pt,Segmentation,Small,04a0a761cf.jpg,0.522,7,dining table,0.187
yolov8s-seg.pt,Segmentation,Small,04a0a761cf.jpg,0.522,7,broccoli,0.153
yolov8s-seg.pt,Segmentation,Small,04a0a761cf.jpg,0.522,7,pizza,0.147
yolov8s-seg.pt,Segmentation,Small,04a0a761cf.jpg,0.522,7,fork,0.147
yolov8s-seg.pt,Segmentation,Small,04a0a761cf.jpg,0.522,7,broccoli,0.131
yolov8s-seg.pt,Segmentation,Small,04a0a761cf.jpg,0.522,7,dining table,0.124
yolov8s-seg.pt,Segmentation,Small,04a0a90120.jpg,0.997,7,sandwich,0.852
yolov8s-seg.pt,Segmentation,Small,04a0a90120.jpg,0.997,7,cup,0.423
yolov8s-seg.pt,Segmentation,Small,04a0a90120.jpg,0.997,7,bottle,0.246
yolov8s-seg.pt,Segmentation,Small,04a0a90120.jpg,0.997,7,cup,0.203
yolov8s-seg.pt,Segmentation,Small,04a0a90120.jpg,0.997,7,dining table,0.202
yolov8s-seg.pt,Segmentation,Small,04a0a90120.jpg,0.997,7,sandwich,0.201
yolov8s-seg.pt,Segmentation,Small,04a0a90120.jpg,0.997,7,sandwich,0.151
yolov8s-seg.pt,Segmentation,Small,04a0a9ba14.jpg,0.901,15,cake,0.639
yolov8s-seg.pt,Segmentation,Small,04a0a9ba14.jpg,0.901,15,cake,0.596
yolov8s-seg.pt,Segmentation,Small,04a0a9ba14.jpg,0.901,15,cake,0.442
yolov8s-seg.pt,Segmentation,Small,04a0a9ba14.jpg,0.901,15,cake,0.427
yolov8s-seg.pt,Segmentation,Small,04a0a9ba14.jpg,0.901,15,cake,0.424
yolov8s-seg.pt,Segmentation,Small,04a0a9ba14.jpg,0.901,15,cake,0.4
yolov8s-seg.pt,Segmentation,Small,04a0a9ba14.jpg,0.901,15,cake,0.336
yolov8s-seg.pt,Segmentation,Small,04a0a9ba14.jpg,0.901,15,donut,0.318
yolov8s-seg.pt,Segmentation,Small,04a0a9ba14.jpg,0.901,15,donut,0.256
yolov8s-seg.pt,Segmentation,Small,04a0a9ba14.jpg,0.901,15,bowl,0.254
yolov8s-seg.pt,Segmentation,Small,04a0a9ba14.jpg,0.901,15,cake,0.235
yolov8s-seg.pt,Segmentation,Small,04a0a9ba14.jpg,0.901,15,donut,0.198
yolov8s-seg.pt,Segmentation,Small,04a0a9ba14.jpg,0.901,15,cake,0.163
yolov8s-seg.pt,Segmentation,Small,04a0a9ba14.jpg,0.901,15,cake,0.15
yolov8s-seg.pt,Segmentation,Small,04a0a9ba14.jpg,0.901,15,cake,0.122
yolov8s-seg.pt,Segmentation,Small,04a0aa367f.jpg,1.314,4,remote,0.261
yolov8s-seg.pt,Segmentation,Small,04a0aa367f.jpg,1.314,4,cake,0.236
yolov8s-seg.pt,Segmentation,Small,04a0aa367f.jpg,1.314,4,hot dog,0.187
yolov8s-seg.pt,Segmentation,Small,04a0aa367f.jpg,1.314,4,bowl,0.119
yolov8s-seg.pt,Segmentation,Small,04a0aab223.jpg,0.485,5,cup,0.835
yolov8s-seg.pt,Segmentation,Small,04a0aab223.jpg,0.485,5,sandwich,0.595
yolov8s-seg.pt,Segmentation,Small,04a0aab223.jpg,0.485,5,dining table,0.474
yolov8s-seg.pt,Segmentation,Small,04a0aab223.jpg,0.485,5,hot dog,0.17
yolov8s-seg.pt,Segmentation,Small,04a0aab223.jpg,0.485,5,hot dog,0.155
yolov8s-seg.pt,Segmentation,Small,04a0abd228.jpg,0.576,4,bowl,0.687
yolov8s-seg.pt,Segmentation,Small,04a0abd228.jpg,0.576,4,fork,0.605
yolov8s-seg.pt,Segmentation,Small,04a0abd228.jpg,0.576,4,dining table,0.256
yolov8s-seg.pt,Segmentation,Small,04a0abd228.jpg,0.576,4,spoon,0.198
yolov8s-seg.pt,Segmentation,Small,04a0abdeec.jpg,0.47,3,bowl,0.969
yolov8s-seg.pt,Segmentation,Small,04a0abdeec.jpg,0.47,3,dining table,0.527
yolov8s-seg.pt,Segmentation,Small,04a0abdeec.jpg,0.47,3,bottle,0.485
yolov8s-seg.pt,Segmentation,Small,04a0ad389b.jpg,0.567,6,umbrella,0.33
yolov8s-seg.pt,Segmentation,Small,04a0ad389b.jpg,0.567,6,umbrella,0.239
yolov8s-seg.pt,Segmentation,Small,04a0ad389b.jpg,0.567,6,umbrella,0.178
yolov8s-seg.pt,Segmentation,Small,04a0ad389b.jpg,0.567,6,umbrella,0.164
yolov8s-seg.pt,Segmentation,Small,04a0ad389b.jpg,0.567,6,umbrella,0.158
yolov8s-seg.pt,Segmentation,Small,04a0ad389b.jpg,0.567,6,vase,0.151
yolov8s-seg.pt,Segmentation,Small,04a0b16569.jpg,0.537,5,fork,0.654
yolov8s-seg.pt,Segmentation,Small,04a0b16569.jpg,0.537,5,bowl,0.316
yolov8s-seg.pt,Segmentation,Small,04a0b16569.jpg,0.537,5,carrot,0.202
yolov8s-seg.pt,Segmentation,Small,04a0b16569.jpg,0.537,5,carrot,0.162
yolov8s-seg.pt,Segmentation,Small,04a0b16569.jpg,0.537,5,carrot,0.124
yolov8s-seg.pt,Segmentation,Small,04a0b219a4.jpg,0.489,8,donut,0.92
yolov8s-seg.pt,Segmentation,Small,04a0b219a4.jpg,0.489,8,donut,0.89
yolov8s-seg.pt,Segmentation,Small,04a0b219a4.jpg,0.489,8,donut,0.886
yolov8s-seg.pt,Segmentation,Small,04a0b219a4.jpg,0.489,8,donut,0.72
yolov8s-seg.pt,Segmentation,Small,04a0b219a4.jpg,0.489,8,donut,0.656
yolov8s-seg.pt,Segmentation,Small,04a0b219a4.jpg,0.489,8,dining table,0.373
yolov8s-seg.pt,Segmentation,Small,04a0b219a4.jpg,0.489,8,donut,0.257
yolov8s-seg.pt,Segmentation,Small,04a0b219a4.jpg,0.489,8,donut,0.125
yolov8s-seg.pt,Segmentation,Small,04a0b24187.jpg,0.659,2,spoon,0.831
yolov8s-seg.pt,Segmentation,Small,04a0b24187.jpg,0.659,2,bowl,0.687
yolov8s-seg.pt,Segmentation,Small,04a0b25f6e.jpg,0.621,5,cake,0.463
yolov8s-seg.pt,Segmentation,Small,04a0b25f6e.jpg,0.621,5,sandwich,0.272
yolov8s-seg.pt,Segmentation,Small,04a0b25f6e.jpg,0.621,5,cake,0.213
yolov8s-seg.pt,Segmentation,Small,04a0b25f6e.jpg,0.621,5,cake,0.2
yolov8s-seg.pt,Segmentation,Small,04a0b25f6e.jpg,0.621,5,sandwich,0.153
